document_id,file_name,label
1351,clean_text3/RDIB_DEF 14A_20181009_0000716634-18-000026.txt,RDIB
1352,clean_text3/RDI_DEF 14A_20181009_0000716634-18-000026.txt,RDI
1353,clean_text3/REED_DEF 14A_20181113_0001493152-18-015743.txt,REED
1354,clean_text3/REGI_DEF 14A_20190508_0001628280-19-003421.txt,REGI
1355,clean_text3/REG_DEF 14A_20190507_0001193125-19-082186.txt,REG
1356,clean_text3/REI_DEF 14A_20181211_0001144204-18-060052.txt,REI
1357,clean_text3/REPHV_DEF 14A_20190509_0001193125-19-081143.txt,REPHV
1358,clean_text3/REPH_DEF 14A_20190509_0001193125-19-081143.txt,REPH
1359,clean_text3/RES_DEF 14A_20190423_0001144204-19-015247.txt,RES
1360,clean_text3/REVG_DEF 14A_20190306_0000950103-19-000857.txt,REVG
1361,clean_text3/REXN_DEF 14A_20190326_0001140361-19-003255.txt,REXN
1362,clean_text3/RFL_DEF 14A_20190110_0001213900-18-016550.txt,RFL
1363,clean_text3/RF_DEF 14A_20190424_0001281761-19-000034.txt,RF
1364,clean_text3/RGCO_DEF 14A_20190204_0001069533-18-000054.txt,RGCO
1365,clean_text3/RGLD_DEF 14A_20181114_0001206774-18-002871.txt,RGLD
1366,clean_text3/RHE_DEF 14A_20181227_0001564590-18-028965.txt,RHE
1367,clean_text3/RJD_DEF 14A_20190228_0000720005-19-000004.txt,RJD
1368,clean_text3/RJF_DEF 14A_20190228_0000720005-19-000004.txt,RJF
1369,clean_text3/RLGT_DEF 14A_20181114_0001564590-18-023965.txt,RLGT
1370,clean_text3/RLGY_DEF 14A_20190320_0001398987-19-000061.txt,RLGY
1371,clean_text3/RLI_DEF 14A_20190502_0000084246-19-000016.txt,RLI
1372,clean_text3/RLMD_DEF 14A_20190227_0001213900-19-000461.txt,RLMD
1373,clean_text3/RMBS_DEF 14A_20190425_0001193125-19-069115.txt,RMBS
1374,clean_text3/RMD_DEF 14A_20181115_0001193125-18-291742.txt,RMD
1375,clean_text3/RMR_DEF 14A_20190403_0001047469-19-000206.txt,RMR
1376,clean_text3/RM_DEF 14A_20190425_0001193125-19-087041.txt,RM
1377,clean_text3/RNST_DEF 14A_20190423_0000715072-19-000071.txt,RNST
1378,clean_text3/ROAD_DEF 14A_20190308_0001718227-19-000002.txt,ROAD
1379,clean_text3/ROG_DEF 14A_20190509_0000084748-19-000010.txt,ROG
1380,clean_text3/ROICU_DEF 14A_20190424_0001171843-19-001907.txt,ROICU
1381,clean_text3/ROICW_DEF 14A_20190424_0001171843-19-001907.txt,ROICW
1382,clean_text3/ROIC_DEF 14A_20190424_0001171843-19-001907.txt,ROIC
1383,clean_text3/ROK_DEF 14A_20190205_0001308179-18-000290.txt,ROK
1384,clean_text3/ROL_DEF 14A_20190423_0001171200-19-000121.txt,ROL
1385,clean_text3/ROX_DEF 14A_20190125_0001493152-19-000932.txt,ROX
1386,clean_text3/RPT_DEF 14A_20190318_0000842183-19-000026.txt,RPT
1387,clean_text3/RQI_DEF 14A_20190425_0001193125-19-065273.txt,RQI
1388,clean_text3/RRTS_DEF 14A_20181219_0001193125-18-324649.txt,RRTS
1389,clean_text3/RSLS_DEF 14A_20181030_0001104659-18-060759.txt,RSLS
1390,clean_text3/RTIX_DEF 14A_20190429_0001193125-19-084563.txt,RTIX
1391,clean_text3/RVNC_DEF 14A_20181231_0001479290-19-000041.txt,RVNC
1392,clean_text3/RVP_DEF 14A_20190507_0001104659-19-018187.txt,RVP
1393,clean_text3/RWLK_DEF 14A_20190327_0001213900-19-002860.txt,RWLK
1394,clean_text3/RYI_DEF 14A_20190424_0001564590-19-007556.txt,RYI
1395,clean_text3/R_DEF 14A_20190318_0000085961-19-000067.txt,R
1396,clean_text3/SAFM_DEF 14A_20190214_0001193125-19-006699.txt,SAFM
1397,clean_text3/SAIA_DEF 14A_20190430_0001564590-19-008469.txt,SAIA
1398,clean_text3/SALM_DEF 14A_20190508_0001193125-19-092286.txt,SALM
1399,clean_text3/SANMD_DEF 14A_20190311_0001047469-19-000226.txt,SANMD
1400,clean_text3/SANM_DEF 14A_20190311_0001047469-19-000226.txt,SANM
1401,clean_text3/SANWU_DEF 14A_20181120_0001136261-18-000263.txt,SANWU
1402,clean_text3/SANWU_DEF 14A_20190116_0001136261-18-000324.txt,SANWU
1403,clean_text3/SANWW_DEF 14A_20181120_0001136261-18-000263.txt,SANWW
1404,clean_text3/SANWW_DEF 14A_20190116_0001136261-18-000324.txt,SANWW
1405,clean_text3/SANWZ_DEF 14A_20181120_0001136261-18-000263.txt,SANWZ
1406,clean_text3/SANWZ_DEF 14A_20190116_0001136261-18-000324.txt,SANWZ
1407,clean_text3/SANW_DEF 14A_20181120_0001136261-18-000263.txt,SANW
1408,clean_text3/SANW_DEF 14A_20190116_0001136261-18-000324.txt,SANW
1409,clean_text3/SASR_DEF 14A_20190424_0001144204-19-013611.txt,SASR
1410,clean_text3/SATS_DEF 14A_20190430_0001415404-19-000012.txt,SATS
1411,clean_text3/SAVA_DEF 14A_20190329_0001069530-19-000022.txt,SAVA
1412,clean_text3/SBBX_DEF 14A_20190424_0001144204-19-015788.txt,SBBX
1413,clean_text3/SBFGP_DEF 14A_20190417_0001213900-19-003797.txt,SBFGP
1414,clean_text3/SBFG_DEF 14A_20190417_0001213900-19-003797.txt,SBFG
1415,clean_text3/SBH_DEF 14A_20190131_0001193125-18-352784.txt,SBH
1416,clean_text3/SCACU_DEF 14A_20181220_0001193125-18-341078.txt,SCACU
1417,clean_text3/SCD_DEF 14A_20190412_0001193125-19-063636.txt,SCD
1418,clean_text3/SCHN_DEF 14A_20190129_0001193125-18-352980.txt,SCHN
1419,clean_text3/SCHW_DEF 14A_20190515_0001193125-19-092204.txt,SCHW
1420,clean_text3/SCH_DEF 14A_20190515_0001193125-19-092204.txt,SCH
1421,clean_text3/SCND_DEF 14A_20180630_0001654954-18-014086.txt,SCND
1422,clean_text3/SCSC_DEF 14A_20181129_0001193125-18-302069.txt,SCSC
1423,clean_text3/SEB_DEF 14A_20190308_0000088121-19-000015.txt,SEB
1424,clean_text3/SEM_DEF 14A_20190430_0001047469-19-000947.txt,SEM
1425,clean_text3/SFDL_DEF 14A_20190325_0000939057-19-000118.txt,SFDL
1426,clean_text3/SFEF_DEF 14A_20190228_0001144204-19-001639.txt,SFEF
1427,clean_text3/SFEGQ_DEF 14A_20181119_0001445866-18-001345.txt,SFEGQ
1428,clean_text3/SFEG_DEF 14A_20181119_0001445866-18-001345.txt,SFEG
1429,clean_text3/SFIX_DEF 14A_20181219_0001576942-18-000007.txt,SFIX
1430,clean_text3/SFORD_DEF 14A_20181023_0001477932-18-005138.txt,SFORD
1431,clean_text3/SGH_DEF 14A_20190129_0000950103-18-014680.txt,SGH
1432,clean_text3/SGZA_DEF 14A_20190501_0001171843-19-001942.txt,SGZA
1433,clean_text3/SGZ_DEF 14A_20190501_0001171843-19-001942.txt,SGZ
1434,clean_text3/SIF_DEF 14A_20180930_0000090168-18-000028.txt,SIF
1435,clean_text3/SIGI_DEF 14A_20190501_0001171843-19-001942.txt,SIGI
1436,clean_text3/SKAS_DEF 14A_20181129_0001437749-18-018487.txt,SKAS
1437,clean_text3/SKVI_DEF 14A_20181019_0001663577-18-000463.txt,SKVI
1438,clean_text3/SLB_DEF 14A_20190403_0001308179-19-000005.txt,SLB
1439,clean_text3/SLP_DEF 14A_20190222_0001683168-18-003827.txt,SLP
1440,clean_text3/SMED_DEF 14A_20181003_0000898770-18-000034.txt,SMED
1441,clean_text3/SMG_DEF 14A_20190125_0001443984-18-000021.txt,SMG
1442,clean_text3/SMPL_DEF 14A_20190123_0001047469-18-007522.txt,SMPL
1443,clean_text3/SPA_DEF 14A_20181220_0001193125-18-329412.txt,SPA
1444,clean_text3/SPE_DEF 14A_20181031_0000894189-18-005967.txt,SPE
1445,clean_text3/SPGI_DEF 14A_20190509_0001144204-19-015713.txt,SPGI
1446,clean_text3/SPRXE_DEF 14A_20181010_0001121781-18-000046.txt,SPRXE
1447,clean_text3/SPRX_DEF 14A_20181010_0001121781-18-000046.txt,SPRX
1448,clean_text3/SRAX_DEF 14A_20181231_0001553350-18-001314.txt,SRAX
1449,clean_text3/SRCE_DEF 14A_20190418_0000034782-19-000041.txt,SRCE
1450,clean_text3/SRDX_DEF 14A_20190213_0001193125-18-356348.txt,SRDX
1451,clean_text3/SR_DEF 14A_20190131_0001308179-18-000284.txt,SR
1452,clean_text3/SSKN_DEF 14A_20181126_0001051514-18-000101.txt,SSKN
1453,clean_text3/SSNYY_DEF 14A_20181130_0001144204-18-055887.txt,SSNYY
1454,clean_text3/SSP_DEF 14A_20190506_0001140361-19-005456.txt,SSP
1455,clean_text3/STRM_DEF 14A_20190129_0001047469-18-007785.txt,STRM
1456,clean_text3/SWM_DEF 14A_20190425_0001047469-19-001539.txt,SWM
1457,clean_text3/SYX_DEF 14A_20181217_0000945114-18-000026.txt,SYX
1458,clean_text3/SYY_DEF 14A_20181005_0001308179-18-000271.txt,SYY
1459,clean_text3/TASR_DEF 14A_20181231_0001069183-18-000143.txt,TASR
1460,clean_text3/TBBK_DEF 14A_20190513_0000950159-19-000043.txt,TBBK
1461,clean_text3/TCF_DEF 14A_20190507_0000019612-19-000089.txt,TCF
1462,clean_text3/TCI_DEF 14A_20181212_0001387131-18-006071.txt,TCI
1463,clean_text3/TCPC_DEF 14A_20190208_0001140361-19-000085.txt,TCPC
1464,clean_text3/TDSC_DEF 14A_20190521_0001193125-19-091603.txt,TDSC
1465,clean_text3/TFC_DEF 14A_20190430_0001193125-19-079571.txt,TFC
1466,clean_text3/TFG_DEF 14A_20190502_0001193125-19-082951.txt,TFG
1467,clean_text3/TGC_DEF 14A_20181211_0001140361-18-042098.txt,TGC
1468,clean_text3/TGLS_DEF 14A_20181120_0001493152-18-016557.txt,TGLS
1469,clean_text3/THFF_DEF 14A_20190417_0000714562-19-000039.txt,THFF
1470,clean_text3/THGA_DEF 14A_20190514_0001564590-19-009674.txt,THGA
1471,clean_text3/THG_DEF 14A_20190514_0001564590-19-009674.txt,THG
1472,clean_text3/THO_DEF 14A_20181214_0001193125-18-313947.txt,THO
1473,clean_text3/TIKK_DEF 14A_20190116_0001185185-18-002196.txt,TIKK
1474,clean_text3/TJX_DEF 14A_20181022_0001193125-18-288892.txt,TJX
1475,clean_text3/TKAT_DEF 14A_20181230_0001144204-18-061260.txt,TKAT
1476,clean_text3/TLR_DEF 14A_20181022_0000912282-18-000143.txt,TLR
1477,clean_text3/TNAV_DEF 14A_20181002_0001474439-18-000050.txt,TNAV
1478,clean_text3/TRNX_DEF 14A_20181107_0001493152-18-015358.txt,TRNX
1479,clean_text3/TROVU_DEF 14A_20190115_0001193125-18-351177.txt,TROVU
1480,clean_text3/TROVW_DEF 14A_20190115_0001193125-18-351177.txt,TROVW
1481,clean_text3/TROV_DEF 14A_20190115_0001193125-18-351177.txt,TROV
1482,clean_text3/TROW_DEF 14A_20190425_0001140361-19-004922.txt,TROW
1483,clean_text3/TRT_DEF 14A_20181204_0001654954-18-011423.txt,TRT
1484,clean_text3/TSBK_DEF 14A_20181218_0000939057-18-000599.txt,TSBK
1485,clean_text3/TSNU_DEF 14A_20180929_0000100493-18-000169.txt,TSNU
1486,clean_text3/TSN_DEF 14A_20180929_0000100493-18-000169.txt,TSN
1487,clean_text3/TSTFD_DEF 14A_20190321_0001628280-19-000588.txt,TSTFD
1488,clean_text3/TSTF_DEF 14A_20190321_0001628280-19-000588.txt,TSTF
1489,clean_text3/TTNP_DEF 14A_20190123_0001144204-18-065476.txt,TTNP
1490,clean_text3/TUES_DEF 14A_20181129_0001047469-18-006775.txt,TUES
1491,clean_text3/T_DEF 14A_20190426_0001193125-19-070797.txt,T
1492,clean_text3/UAMY_DEF 14A_20181228_0001654954-18-011364.txt,UAMY
1493,clean_text3/UEPS_DEF 14A_20181114_0001062993-18-003998.txt,UEPS
1494,clean_text3/UGI_DEF 14A_20190130_0001193125-18-354472.txt,UGI
1495,clean_text3/UI_DEF 14A_20180630_0001511737-18-000019.txt,UI
1496,clean_text3/UNFI_DEF 14A_20181218_0001047469-18-007142.txt,UNFI
1497,clean_text3/UNF_DEF 14A_20190108_0001284084-18-000071.txt,UNF
1498,clean_text3/VAC_DEF 14A_20181231_0001524358-19-000012.txt,VAC
1499,clean_text3/VAL_DEF 14A_20190520_0000314808-19-000069.txt,VAL
1500,clean_text3/VAR_DEF 14A_20190214_0001193125-18-355312.txt,VAR
1501,clean_text3/VCON_DEF 14A_20181120_0000310056-18-000051.txt,VCON
1502,clean_text3/VIACA_DEF 14A_20181211_0001193125-18-328971.txt,VIACA
1503,clean_text3/VIAC_DEF 14A_20181211_0001193125-18-328971.txt,VIAC
1504,clean_text3/VIAV_DEF 14A_20181114_0001398344-18-014375.txt,VIAV
1505,clean_text3/VIVO_DEF 14A_20190124_0001193125-18-348327.txt,VIVO
1506,clean_text3/VLGEA_DEF 14A_20181214_0001193125-18-310215.txt,VLGEA
1507,clean_text3/VSM_DEF 14A_20190129_0001660690-18-000249.txt,VSM
1508,clean_text3/VSTM_DEF 14A_20181218_0001047469-18-007307.txt,VSTM
1509,clean_text3/VVV_DEF 14A_20190131_0001193125-18-350455.txt,VVV
1510,clean_text3/V_DEF 14A_20190129_0001193125-18-343216.txt,V
1511,clean_text3/WAFDW_DEF 14A_20190116_0000936528-18-000079.txt,WAFDW
1512,clean_text3/WAFD_DEF 14A_20190116_0000936528-18-000079.txt,WAFD
1513,clean_text3/WAIR_DEF 14A_20190124_0001378718-18-000061.txt,WAIR
1514,clean_text3/WBA_DEF 14A_20190125_0001193125-18-342949.txt,WBA
1515,clean_text3/WDFC_DEF 14A_20181031_0000105132-18-000039.txt,WDFC
1516,clean_text3/WGO_DEF 14A_20181211_0000107687-18-000029.txt,WGO
1517,clean_text3/WIRE_DEF 14A_20190325_0000850460-19-000009.txt,WIRE
1518,clean_text3/WLMS_DEF 14A_20181109_0001104659-18-060761.txt,WLMS
1519,clean_text3/WRK_DEF 14A_20190201_0001193125-18-351607.txt,WRK
1520,clean_text3/WRLSR_DEF 14A_20190128_0001615774-19-000346.txt,WRLSR
1521,clean_text3/WRLSU_DEF 14A_20190128_0001615774-19-000346.txt,WRLSU
1522,clean_text3/WRLS_DEF 14A_20190128_0001615774-19-000346.txt,WRLS
1523,clean_text3/WTRG_DEF 14A_20190502_0001552781-19-000109.txt,WTRG
1524,clean_text3/WWD_DEF 14A_20190130_0001193125-18-351701.txt,WWD
1525,clean_text3/XEC_DEF 14A_20190508_0001047469-19-001570.txt,XEC
1526,clean_text3/XYNO_DEF 14A_20181228_0001213900-18-016524.txt,XYNO
1527,clean_text3/XYNO_DEF 14A_20190321_0001213900-19-003556.txt,XYNO
1528,clean_text3/YCBD_DEF 14A_20190419_0001654954-19-003051.txt,YCBD
1529,clean_text3/YRIV_DEF 14A_20181203_0001213900-18-015504.txt,YRIV
1530,clean_text3/Y_DEF 14A_20190426_0001193125-19-075800.txt,Y
1531,clean_text3/ZDGE_DEF 14A_20190115_0001213900-18-016536.txt,ZDGE
1532,clean_text3/ZEUS_DEF 14A_20190502_0001437749-19-005598.txt,ZEUS
1533,clean_text3/ZS_DEF 14A_20181218_0001628280-18-013980.txt,ZS
1534,clean_text3/_UNK_DEF 14A_20180331_0001445866-18-001171.txt,
1535,clean_text3/_UNK_DEF 14A_20180630_0001437749-18-017915.txt,
1536,clean_text3/_UNK_DEF 14A_20181009_0001493152-18-014269.txt,
1537,clean_text3/_UNK_DEF 14A_20181015_0001178913-18-002667.txt,
1538,clean_text3/_UNK_DEF 14A_20181018_0001104659-18-060984.txt,
1539,clean_text3/_UNK_DEF 14A_20181023_0001096906-18-000583.txt,
1540,clean_text3/_UNK_DEF 14A_20181024_0001437749-18-017939.txt,
1541,clean_text3/_UNK_DEF 14A_20181025_0001437749-18-017878.txt,
1542,clean_text3/_UNK_DEF 14A_20181025_0001640334-18-001990.txt,
1543,clean_text3/_UNK_DEF 14A_20181029_0001193125-18-297810.txt,
1544,clean_text3/_UNK_DEF 14A_20181031_0001185185-18-001772.txt,
1545,clean_text3/_UNK_DEF 14A_20181101_0001329606-18-000038.txt,
1546,clean_text3/_UNK_DEF 14A_20181108_0001193125-18-297454.txt,
1547,clean_text3/_UNK_DEF 14A_20181108_0001193125-18-298878.txt,
1548,clean_text3/_UNK_DEF 14A_20181108_0001213900-18-013637.txt,
1549,clean_text3/_UNK_DEF 14A_20181109_0001683168-18-002995.txt,
1550,clean_text3/_UNK_DEF 14A_20181110_0001213900-18-013745.txt,
1551,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291648.txt,
1552,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291651.txt,
1553,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291652.txt,
1554,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291654.txt,
1555,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291656.txt,
1556,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291658.txt,
1557,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291660.txt,
1558,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291661.txt,
1559,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291664.txt,
1560,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291667.txt,
1561,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291669.txt,
1562,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291671.txt,
1563,clean_text3/_UNK_DEF 14A_20181113_0001193125-18-291674.txt,
1564,clean_text3/_UNK_DEF 14A_20181113_0001206774-18-002958.txt,
1565,clean_text3/_UNK_DEF 14A_20181114_0000927089-18-000367.txt,
1566,clean_text3/_UNK_DEF 14A_20181114_0001398344-18-014689.txt,
1567,clean_text3/_UNK_DEF 14A_20181116_0001144204-18-052399.txt,
1568,clean_text3/_UNK_DEF 14A_20181119_0001144204-18-054634.txt,
1569,clean_text3/_UNK_DEF 14A_20181120_0000905148-18-000798.txt,
1570,clean_text3/_UNK_DEF 14A_20181120_0001144204-18-051823.txt,
1571,clean_text3/_UNK_DEF 14A_20181120_0001162044-18-000647.txt,
1572,clean_text3/_UNK_DEF 14A_20181120_0001483195-18-000013.txt,
1573,clean_text3/_UNK_DEF 14A_20181120_0001580642-18-004941.txt,
1574,clean_text3/_UNK_DEF 14A_20181121_0001193125-18-291846.txt,
1575,clean_text3/_UNK_DEF 14A_20181121_0001193125-18-291852.txt,
1576,clean_text3/_UNK_DEF 14A_20181121_0001193125-18-291884.txt,
1577,clean_text3/_UNK_DEF 14A_20181123_0001493152-18-016686.txt,
1578,clean_text3/_UNK_DEF 14A_20181126_0001144204-18-053667.txt,
1579,clean_text3/_UNK_DEF 14A_20181127_0001413042-18-000264.txt,
1580,clean_text3/_UNK_DEF 14A_20181127_0001472375-18-000130.txt,
1581,clean_text3/_UNK_DEF 14A_20181128_0000051931-18-001097.txt,
1582,clean_text3/_UNK_DEF 14A_20181128_0000051931-18-001099.txt,
1583,clean_text3/_UNK_DEF 14A_20181128_0000051931-18-001119.txt,
1584,clean_text3/_UNK_DEF 14A_20181128_0000928816-18-001990.txt,
1585,clean_text3/_UNK_DEF 14A_20181128_0001437749-18-018370.txt,
1586,clean_text3/_UNK_DEF 14A_20181128_0001493152-18-016775.txt,
1587,clean_text3/_UNK_DEF 14A_20181128_0001683168-18-003379.txt,
1588,clean_text3/_UNK_DEF 14A_20181129_0001047469-18-007002.txt,
1589,clean_text3/_UNK_DEF 14A_20181129_0001144204-18-054735.txt,
1590,clean_text3/_UNK_DEF 14A_20181129_0001213900-18-014145.txt,
1591,clean_text3/_UNK_DEF 14A_20181130_0000894189-18-005607.txt,
1592,clean_text3/_UNK_DEF 14A_20181130_0001078782-18-001383.txt,
1593,clean_text3/_UNK_DEF 14A_20181203_0001193125-18-297516.txt,
1594,clean_text3/_UNK_DEF 14A_20181203_0001193125-18-297518.txt,
1595,clean_text3/_UNK_DEF 14A_20181203_0001193125-18-297522.txt,
1596,clean_text3/_UNK_DEF 14A_20181203_0001437749-18-021497.txt,
1597,clean_text3/_UNK_DEF 14A_20181205_0001580642-18-004866.txt,
1598,clean_text3/_UNK_DEF 14A_20181205_0001615774-18-011355.txt,
1599,clean_text3/_UNK_DEF 14A_20181207_0000894189-18-006720.txt,
1600,clean_text3/_UNK_DEF 14A_20181207_0000894189-18-006721.txt,
1601,clean_text3/_UNK_DEF 14A_20181207_0001104659-18-060745.txt,
1602,clean_text3/_UNK_DEF 14A_20181207_0001193125-18-330245.txt,
1603,clean_text3/_UNK_DEF 14A_20181207_0001654954-18-011630.txt,
1604,clean_text3/_UNK_DEF 14A_20181210_0001081400-18-000958.txt,
1605,clean_text3/_UNK_DEF 14A_20181210_0001493152-18-017251.txt,
1606,clean_text3/_UNK_DEF 14A_20181211_0001062993-18-004236.txt,
1607,clean_text3/_UNK_DEF 14A_20181211_0001062993-18-004779.txt,
1608,clean_text3/_UNK_DEF 14A_20181212_0000894189-18-006783.txt,
1609,clean_text3/_UNK_DEF 14A_20181212_0001144204-18-055129.txt,
1610,clean_text3/_UNK_DEF 14A_20181212_0001162044-18-000690.txt,
1611,clean_text3/_UNK_DEF 14A_20181212_0001213900-18-015279.txt,
1612,clean_text3/_UNK_DEF 14A_20181212_0001654954-18-012559.txt,
1613,clean_text3/_UNK_DEF 14A_20181213_0001047469-18-006808.txt,
1614,clean_text3/_UNK_DEF 14A_20181213_0001193125-18-302875.txt,
1615,clean_text3/_UNK_DEF 14A_20181213_0001571049-18-000519.txt,
1616,clean_text3/_UNK_DEF 14A_20181213_0001571049-18-000520.txt,
1617,clean_text3/_UNK_DEF 14A_20181213_0001571049-18-000521.txt,
1618,clean_text3/_UNK_DEF 14A_20181213_0001571049-18-000522.txt,
1619,clean_text3/_UNK_DEF 14A_20181214_0001185185-18-001893.txt,
1620,clean_text3/_UNK_DEF 14A_20181214_0001493152-18-017534.txt,
1621,clean_text3/_UNK_DEF 14A_20181214_0001615774-18-011708.txt,
1622,clean_text3/_UNK_DEF 14A_20181217_0001398344-18-016293.txt,
1623,clean_text3/_UNK_DEF 14A_20181217_0001398344-18-016454.txt,
1624,clean_text3/_UNK_DEF 14A_20181218_0000940394-18-001746.txt,
1625,clean_text3/_UNK_DEF 14A_20181218_0001193125-18-302880.txt,
1626,clean_text3/_UNK_DEF 14A_20181218_0001193125-18-320575.txt,
1627,clean_text3/_UNK_DEF 14A_20181218_0001213900-18-016080.txt,
1628,clean_text3/_UNK_DEF 14A_20181218_0001654954-18-014051.txt,
1629,clean_text3/_UNK_DEF 14A_20181219_0001193125-18-316081.txt,
1630,clean_text3/_UNK_DEF 14A_20181219_0001193125-18-316083.txt,
1631,clean_text3/_UNK_DEF 14A_20181219_0001513162-18-000317.txt,
1632,clean_text3/_UNK_DEF 14A_20181219_0001553350-18-001178.txt,
1633,clean_text3/_UNK_DEF 14A_20181219_0001580642-18-004951.txt,
1634,clean_text3/_UNK_DEF 14A_20181226_0000894189-18-006941.txt,
1635,clean_text3/_UNK_DEF 14A_20181227_0001615774-18-013370.txt,
1636,clean_text3/_UNK_DEF 14A_20181228_0001548123-18-000319.txt,
1637,clean_text3/_UNK_DEF 14A_20181228_0001575705-18-000253.txt,
1638,clean_text3/_UNK_DEF 14A_20181231_0000859765-18-000027.txt,
1639,clean_text3/_UNK_DEF 14A_20181231_0001476204-19-000030.txt,
1640,clean_text3/_UNK_DEF 14A_20181231_0001493152-18-018109.txt,
1641,clean_text3/_UNK_DEF 14A_20190104_0001193125-18-349948.txt,
1642,clean_text3/_UNK_DEF 14A_20190109_0000894189-19-000153.txt,
1643,clean_text3/_UNK_DEF 14A_20190110_0001193125-18-329790.txt,
1644,clean_text3/_UNK_DEF 14A_20190111_0001144204-18-057360.txt,
1645,clean_text3/_UNK_DEF 14A_20190115_0001435109-19-000027.txt,
1646,clean_text3/_UNK_DEF 14A_20190117_0000837274-18-000069.txt,
1647,clean_text3/_UNK_DEF 14A_20190117_0000940394-18-001787.txt,
1648,clean_text3/_UNK_DEF 14A_20190117_0001437749-19-000962.txt,
1649,clean_text3/_UNK_DEF 14A_20190122_0000927089-18-000438.txt,
1650,clean_text3/_UNK_DEF 14A_20190124_0001387131-18-006916.txt,
1651,clean_text3/_UNK_DEF 14A_20190124_0001398344-18-017899.txt,
1652,clean_text3/_UNK_DEF 14A_20190128_0001193125-18-344789.txt,
1653,clean_text3/_UNK_DEF 14A_20190129_0001162044-19-000050.txt,
1654,clean_text3/_UNK_DEF 14A_20190129_0001206774-18-003320.txt,
1655,clean_text3/_UNK_DEF 14A_20190131_0001079974-18-000685.txt,
1656,clean_text3/_UNK_DEF 14A_20190201_0001162044-19-000055.txt,
1657,clean_text3/_UNK_DEF 14A_20190201_0001437749-18-022553.txt,
1658,clean_text3/_UNK_DEF 14A_20190205_0001571049-18-000579.txt,
1659,clean_text3/_UNK_DEF 14A_20190205_0001571049-18-000580.txt,
1660,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006579.txt,
1661,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006580.txt,
1662,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006582.txt,
1663,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006583.txt,
1664,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006584.txt,
1665,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006585.txt,
1666,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006586.txt,
1667,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006587.txt,
1668,clean_text3/_UNK_DEF 14A_20190207_0001133228-18-006588.txt,
1669,clean_text3/_UNK_DEF 14A_20190208_0001193125-19-004829.txt,
1670,clean_text3/_UNK_DEF 14A_20190211_0001081400-18-001128.txt,
1671,clean_text3/_UNK_DEF 14A_20190211_0001081400-18-001129.txt,
1672,clean_text3/_UNK_DEF 14A_20190211_0001683168-19-000077.txt,
1673,clean_text3/_UNK_DEF 14A_20190212_0001079973-19-000079.txt,
1674,clean_text3/_UNK_DEF 14A_20190212_0001193125-18-350740.txt,
1675,clean_text3/_UNK_DEF 14A_20190213_0001213900-18-017613.txt,
1676,clean_text3/_UNK_DEF 14A_20190213_0001398344-18-018096.txt,
1677,clean_text3/_UNK_DEF 14A_20190214_0000940394-18-001877.txt,
1678,clean_text3/_UNK_DEF 14A_20190215_0001140361-18-045248.txt,
1679,clean_text3/_UNK_DEF 14A_20190215_0001477932-19-000537.txt,
1680,clean_text3/_UNK_DEF 14A_20190218_0001206942-19-000002.txt,
1681,clean_text3/_UNK_DEF 14A_20190219_0001213900-19-002812.txt,
1682,clean_text3/_UNK_DEF 14A_20190219_0001352081-18-000037.txt,
1683,clean_text3/_UNK_DEF 14A_20190220_0000927089-19-000045.txt,
1684,clean_text3/_UNK_DEF 14A_20190220_0001193125-19-000390.txt,
1685,clean_text3/_UNK_DEF 14A_20190220_0001193125-19-044965.txt,
1686,clean_text3/_UNK_DEF 14A_20190220_0001193125-19-044970.txt,
1687,clean_text3/_UNK_DEF 14A_20190221_0000728889-19-000363.txt,
1688,clean_text3/_UNK_DEF 14A_20190221_0000728889-19-000364.txt,
1689,clean_text3/_UNK_DEF 14A_20190221_0000728889-19-000365.txt,
1690,clean_text3/_UNK_DEF 14A_20190221_0000728889-19-000366.txt,
1691,clean_text3/_UNK_DEF 14A_20190221_0001104659-19-002633.txt,
1692,clean_text3/_UNK_DEF 14A_20190221_0001144204-18-066583.txt,
1693,clean_text3/_UNK_DEF 14A_20190222_0001144204-19-004040.txt,
1694,clean_text3/_UNK_DEF 14A_20190222_0001193125-19-009580.txt,
